BrCC1=CC=CC=C1Br,0.333333,0.666667,0,0,0,0.989925
BrCC1=CC=CC=C1Br,0,1,0,0,0,0.995449
CC(NC1=CC=CC=C1)=O,1,0,0,0,0,0
CC(NC1=CC=CC=C1)=O,0.980392,0.019608,0,0,0,0
CC(NC1=CC=CC=C1)=O,0.952381,0.047619,0,0,0,0
CC(NC1=CC=CC=C1)=O,0.833333,0.166667,0,0,0,0.044927
CC(NC1=CC=CC=C1)=O,0.75,0.25,0,0,0,0.115333
CC(NC1=CC=CC=C1)=O,0.5,0.5,0,0,0,0.392548
CC(NC1=CC=CC=C1)=O,0.333333,0.666667,0,0,0,0.565094
CC(NC1=CC=CC=C1)=O,0,1,0,0,0,0.755873
NC1=C(C)C=C(Br)C=C1C,1,0,0,0,0,0.020909
NC1=C(C)C=C(Br)C=C1C,0.980392,0.019608,0,0,0,0.097571
NC1=C(C)C=C(Br)C=C1C,0.952381,0.047619,0,0,0,0.160331
NC1=C(C)C=C(Br)C=C1C,0.833333,0.166667,0,0,0,0.447785
NC1=C(C)C=C(Br)C=C1C,0.75,0.25,0,0,0,0.565096
NC1=C(C)C=C(Br)C=C1C,0.5,0.5,0,0,0,0.849497
NC1=C(C)C=C(Br)C=C1C,0.333333,0.666667,0,0,0,0.941239
NC1=C(C)C=C(Br)C=C1C,0,1,0,0,0,0.950836
N#CC1=CC=C(C#N)C=C1,1,0,0,0,0,0
N#CC1=CC=C(C#N)C=C1,0.980392,0.019608,0,0,0,0.053512
N#CC1=CC=C(C#N)C=C1,0.952381,0.047619,0,0,0,0.08368
N#CC1=CC=C(C#N)C=C1,0.833333,0.166667,0,0,0,0.399627
N#CC1=CC=C(C#N)C=C1,0.75,0.25,0,0,0,0.574094
N#CC1=CC=C(C#N)C=C1,0.5,0.5,0,0,0,0.898046
N#CC1=CC=C(C#N)C=C1,0.333333,0.666667,0,0,0,0.986942
N#CC1=CC=C(C#N)C=C1,0,1,0,0,0,1
CC(C1=CC=C(N)C=C1)=O,1,0,0,0,0,0
CC(C1=CC=C(N)C=C1)=O,0.980392,0.019608,0,0,0,0
CC(C1=CC=C(N)C=C1)=O,0.952381,0.047619,0,0,0,0
CC(C1=CC=C(N)C=C1)=O,0.833333,0.166667,0,0,0,0.06894
CC(C1=CC=C(N)C=C1)=O,0.75,0.25,0,0,0,0.139189
CC(C1=CC=C(N)C=C1)=O,0.5,0.5,0,0,0,0.504795
CC(C1=CC=C(N)C=C1)=O,0.333333,0.666667,0,0,0,0.699667
CC(C1=CC=C(N)C=C1)=O,0,1,0,0,0,0.859065
N#CC1=CC=CC(N)=C1,1,0,0,0,0,0
N#CC1=CC=CC(N)=C1,0.980392,0.019608,0,0,0,0.013109
N#CC1=CC=CC(N)=C1,0.952381,0.047619,0,0,0,0.014036
N#CC1=CC=CC(N)=C1,0.833333,0.166667,0,0,0,0.170519
N#CC1=CC=CC(N)=C1,0.75,0.25,0,0,0,0.297892
N#CC1=CC=CC(N)=C1,0.5,0.5,0,0,0,0.68313
N#CC1=CC=CC(N)=C1,0.333333,0.666667,0,0,0,0.864983
N#CC1=CC=CC(N)=C1,0,1,0,0,0,0.933325
O=[N+](C1=CC=C(CBr)C=C1)[O-],1,0,0,0,0,0.052091
O=[N+](C1=CC=C(CBr)C=C1)[O-],0.980392,0.019608,0,0,0,0.242208
O=[N+](C1=CC=C(CBr)C=C1)[O-],0.952381,0.047619,0,0,0,0.344263
O=[N+](C1=CC=C(CBr)C=C1)[O-],0.833333,0.166667,0,0,0,0.625549
O=[N+](C1=CC=C(CBr)C=C1)[O-],0.75,0.25,0,0,0,0.747443
O=[N+](C1=CC=C(CBr)C=C1)[O-],0.5,0.5,0,0,0,0.945538
O=[N+](C1=CC=C(CBr)C=C1)[O-],0.333333,0.666667,0,0,0,0.994999
O=[N+](C1=CC=C(CBr)C=C1)[O-],0,1,0,0,0,1
N#CC1=CC=C(I)C=C1,1,0,0,0,0,0.043006
N#CC1=CC=C(I)C=C1,0.980392,0.019608,0,0,0,0.321512
N#CC1=CC=C(I)C=C1,0.952381,0.047619,0,0,0,0.457484
N#CC1=CC=C(I)C=C1,0.833333,0.166667,0,0,0,0.729826
N#CC1=CC=C(I)C=C1,0.75,0.25,0,0,0,0.838364
N#CC1=CC=C(I)C=C1,0.5,0.5,0,0,0,0.980196
N#CC1=CC=C(I)C=C1,0.333333,0.666667,0,0,0,1
